,project_id,requirement,label,source,model,zero_shot,few_shot,zero_shot_cot,raw_inst
10688,6,'The product shall record the transportation status of equipment reserved.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10689,6,'The product shall display a map of the company building showing conference room locations.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10690,6,'The product shall record updated meeting agendas.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10691,6,'The product shall send a meeting confirmation to the meeting organizer.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10692,6,'The product shall display room equipment according to search parameters.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10693,6,'The product shall display conference rooms according to search parameters.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10694,6,'The product shall record different meeting types.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10695,6,'The product shall record all the equipment that has been reserved.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10696,6,'The product shall notify building personnel of equipment transport requests.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10697,6,'The product will allow priviledged users to view meeting schedules in multiple reporting views.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10698,6,'The product shall be able to send meeting notifications via different kinds of end-user specified methods.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10699,6,'The product shall have a customizable Look and Feel.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10700,6,'The product shall have an intuitive user interface.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10701,6,'The product will display an available status for unreserved conference rooms.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10702,7,'Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10703,7,'The System shall allow for a minimum of  6 users to work at the same time.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10704,7,'The System shall utilize currently owned computer equipment.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10705,7,'The System shall be able to automatically backup business data and restore them on demand.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10706,7,'The System shall maintain consistent security.  Any changes in user passwords and/or permissions should take affect in all parts of the System.',sec,promise_exp,mistral-nemo,sec,sec,sec,sec
10707,7,'The System shall granularly control access rights to all major subsystems.  It should be possible to assign access rights to all subsystems independently.',sec,promise_exp,mistral-nemo,sec,sec,sec,sec
10708,7,'The System shall meet all applicable accounting standards.  The final version of the System must successfully pass independent audit performed by a certified auditor.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10709,7,'The System shall not require additional third party licenses resulting in royalty fees.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10710,7,'The System shall allow generation of Inventory Quantity Adjustment documents on demand.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10711,7,'The System shall allow on demand generation of all Inventory Quantity Adjustment documents since certain point of time.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10712,7,'The IQA subsystem shall take into account current inventory status and adjust inventory of substitutionary ingredients accordingly.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10713,7,'The System shall allow entering  storing and modifying product formulas.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10714,7,'Product formulas shall allow use of semi-products  which have own formulas.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10715,7,'Product formula ingredients shall allow defining substitutionary ingredients.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10716,7,'Product formula substitutionary ingredients shall be entered automatically by the PFE subsystem.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10717,7,'Formula substitutionary ingredients shall be kept in persisted order',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10718,7,'Product shall allow entering  storing and modifying product menus used by POS terminals.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10719,7,'PME Subsystem shall allow building product menus based on the list of products kept in the accounting system.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10720,7,'PME Subsystem shall allow keeping submenus within menus and products within submenus in a managed and persisted order.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10721,7,'PME Subsystem shall allow for a product to exist in more than one submenu',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10722,7,'The RMS System shall have Windows XP look and feel and use GUI futures making its use intuitive.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10723,7,'The System shall generate Inventory Quantity Adjustment document based on product daily sales data and product formulas.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10724,7,'The System shall generate Inventory Quantity Adjustment document automatically when daily Product Sales data is available.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10725,8,'Administrator shall be able to activate a pre-paid card via the Administration section in under 5 seconds.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10726,8,' Customer shall be able to check the status of their prepaid card  by entering in the PIN number  in under 5 seconds.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10727,8,'System shall let customers register on the website as a \93pay as you go\94 user in under 5 minutes.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10728,8,'System shall let customers register on the website as a \93unlimited movie subscriber\94 user in under 10 minutes.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10729,8,'System shall let existing customers log into the website with their email address and password in under 5 seconds.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10730,8,'System shall let customers cancel their account  process shall take no longer than 2 minutes.  Database will mark the account as inactive  and user will not be able to log into the website.',nonsec,promise_exp,mistral-nemo,nonsec,sec,nonsec,nonsec
10731,8,'System shall let administrator de-activate a customer account in under 1 minute. Customer will no longer be able to access the website.',nonsec,promise_exp,mistral-nemo,sec,sec,nonsec,nonsec
10732,8,'System shall let administrator add/remove movies on the website in under 5 minutes.  Entered movie information will be stored in the database and will now be available on the website.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10733,8,'System shall let the administrator add/remove categories on the website in under 5 minutes.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10734,8,'System shall let Izogn Manager access sales and usage statistics in under 2 minutes.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10735,8,'System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10736,8,'The website shall be attractive to all audiences.  The website shall appear to be fun and the colors should be bright and vibrant.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10737,8,'The website should have an African feel  but should not alienate non-Africans.  The website should use animation on pages which are describing the services  to grab the users attention and encourage them to sign up.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10738,8,'The website design should be modern  clean  and concise.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10739,8,'The product should be able to be used by 90% of novice users on the Internet.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10740,8,'Users should only have to navigate through a maximum of 4 pages  to create an account with the website.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10741,8,'Users should be able to access their streaming movies in under 2 clicks after logging into the website.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10742,8,'An anonymous survey will show that 70% of customers are comfortable purchasing streaming movies after 2 weeks using the website.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10743,8,'An anonymous survey will show that 95% of customers are comfortable using and purchasing pre-paid cards after a month of using the system.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10744,8,'The product shall retain the customer\92s buying preferences and information.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10745,8,'The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.  Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10746,8,'The product shall use symbols and words that are naturally understandable by users familiar with websites',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10747,8,'The website will use standard Internet conventions when interacting with the user.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10748,8,'Any interface between a user and the automated system shall have a maximum response time of 5 seconds  unless noted by an exception below.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10749,8,'When purchasing a streaming movie or pre-paid card via credit card  the processing time should have a maximum response time of 15 seconds.',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
10750,8,'When streaming a movie  the buffering time should take no longer than 10 seconds (plus any latency on the user\92s connection.)',nonsec,promise_exp,mistral-nemo,nonsec,nonsec,nonsec,nonsec
